Order Date,Order ID,Product Name,Customer ID,Product Category,Product ID,QTY,Unit Price,Discount,Fright,TOTAL,Profit
25-01-2022,1406,Bed,1111,Furniture,P-102,11,35975,53388.58,39040.5,381376.92,132318.69
25-01-2023,1147,Laptop,1140,Electronics,P-108,51,16065,149879.4,79710.89,749146.49,215254.81
07-10-2023,9909,Sofa ,1070,Furniture,P-116,99,98229,1409660.29,959037.82,9274048.53,4081289.63
09-06-2023,8167,Perfume,1029,Cosmetics,P-112,90,2930,38966.23,16932.98,241666.75,101562.26
18-02-2020,5422,Basketball,1144,Sports,P-101,30,8037,33253.49,9938.42,217794.93,95702.27
13-06-2023,8632,Lipstick,1008,Cosmetics,P-107,67,2941,11651.55,15328.32,200723.77,27721.9
09-09-2022,9447,Smartwatch,1146,Electronics,P-115,55,47561,446389.28,73122.98,2242588.7,982365.46
17-05-2023,8291,Office Chair,1111,Furniture,P-111,76,5707,83957.2,40974.58,390749.38,64416.09
20-02-2021,2488,Smartwatch,1079,Electronics,P-115,54,8045,23974.07,24994.08,435450.01,104003.68
12-04-2023,2335,Smartphone,1117,Electronics,P-114,16,30340,64142.22,14604.93,435902.71,175977.17
27-10-2023,1096,Headphones,1187,Electronics,P-106,79,42940,239522.7,237404.81,3390142.11,721913.06
21-04-2021,6633,Foundation,1003,Cosmetics,P-105,17,3158,3662.54,2686.73,52710.19,21402.04
24-12-2022,2606,Tennis Racket,1155,Sports,P-118,28,6606,14653.83,11519.73,181833.9,44921.98
24-05-2020,2329,Tablet,1079,Electronics,P-117,9,28816,16043.8,24905.63,268205.83,50528.98
07-11-2023,5706,Office Chair,1090,Furniture,P-111,89,73630,547237.82,326882.09,6332714.27,2292864.63
14-10-2020,2541,Dining Table,1099,Furniture,P-103,44,72302,300959.46,99357.09,2979685.63,1335809.89
20-07-2022,9744,Dining Table,1092,Furniture,P-103,94,49078,498857.5,96554.24,4211028.74,2034614.06
25-01-2024,1653,Office Chair,1182,Furniture,P-111,61,22284,175481.25,91378.88,1275221.63,538927.78
13-03-2023,3320,Sofa ,1085,Furniture,P-116,11,92413,77491.45,51840.99,990892.54,417605.54
16-10-2019,3145,Tennis Racket,1174,Sports,P-118,93,12516,168069.89,46809.86,1042727.97,364414.11
03-01-2024,3835,Mascara,1123,Cosmetics,P-109,28,2596,5342.07,6213.89,73559.82,25417.94
13-05-2021,4331,Smartwatch,1031,Electronics,P-115,70,34456,147728.92,64240.96,2328432.04,983388.74
27-11-2019,1267,Smartphone,1041,Electronics,P-114,35,48077,92633.64,154293.16,1744354.52,322222
23-07-2024,9334,Tablet,1186,Electronics,P-117,9,47922,24193.1,18210.44,425315.34,77888.82
29-07-2022,1000,Headphones,1150,Electronics,P-106,76,42986,538982.43,276045.83,3003999.4,388323.11
04-08-2022,9462,Lipstick,1171,Cosmetics,P-107,29,4660,17162.92,10723.55,128700.63,35393.29
18-04-2021,5298,Smartphone,1012,Electronics,P-114,61,22493,222687.25,56339.93,1205725.68,507304.9
21-03-2022,2257,Dining Table,1047,Furniture,P-103,70,83358,901932.74,141175.83,5074303.09,795624.21
25-10-2023,4205,Bed,1115,Furniture,P-102,81,29884,204618.7,170449.92,2386435.22,581192.57
10-04-2021,3297,Running Shoes,1072,Sports,P-113,96,13910,247721.9,40536.06,1128174.16,129726.05
20-06-2022,9381,Mascara,1119,Cosmetics,P-109,74,3530,43215.53,8557.75,226562.22,97533.55
23-01-2021,3437,Perfume,1054,Cosmetics,P-112,91,1696,12701.27,9262.12,150896.85,19070.7
13-12-2022,6850,Wardrobe,1173,Furniture,P-119,39,67726,353438.79,103860.75,2391735.96,685522.4
31-10-2023,8828,Lipstick,1187,Cosmetics,P-107,3,1049,497.58,208.7,2858.12,991.59
24-10-2019,5448,Perfume,1090,Cosmetics,P-112,29,485,2412.25,318.23,11970.98,4876.26
14-07-2023,7055,Dining Table,1168,Furniture,P-103,97,21926,419353.91,72709.52,1780177.61,653910.57
10-03-2023,1062,Bed,1035,Furniture,P-102,77,52242,460503.44,252340.32,3814470.88,499439.15
18-02-2020,4159,Smartwatch,1153,Electronics,P-115,69,31647,211884.62,161616.96,2133375.34,644984.52
05-03-2024,2902,Smartphone,1083,Electronics,P-114,71,26620,199746.07,165366.45,1855640.38,517431.32
28-07-2022,9097,Mascara,1082,Cosmetics,P-109,10,3475,4026.84,2929.42,33652.58,10532.44
12-12-2022,8786,Foundation,1150,Cosmetics,P-105,68,2575,18580.85,5474.65,161993.8,20695.5
23-08-2019,6988,Headphones,1075,Electronics,P-106,18,6227,12346.59,9459.74,109199.15,32855.17
11-03-2023,2665,Moisturizer,1089,Cosmetics,P-110,61,852,2705.94,4403.38,53669.44,12049.28
16-01-2024,7105,Tennis Racket,1143,Sports,P-118,19,11340,39365.8,7853.18,183947.38,34152.19
10-06-2021,6615,Laptop,1137,Electronics,P-108,2,23526,7580.71,1276.94,40748.23,13303.39
06-03-2022,9696,Sofa ,1034,Furniture,P-116,90,65245,316555.61,425958.32,5981452.71,1600505.13
04-04-2023,2485,Moisturizer,1008,Cosmetics,P-110,78,1973,14231.92,3812.47,143474.55,17782.6
12-08-2022,4461,Tablet,1087,Electronics,P-117,22,30385,48790.97,13770.02,633449.05,258461.6
27-01-2024,3457,Dining Table,1159,Furniture,P-103,99,43192,730086.53,372026.95,3917948.42,1070231.31
01-06-2022,5132,Tennis Racket,1056,Sports,P-118,40,4887,13141.07,6802.96,189141.89,64865.09
14-07-2020,6789,Smartwatch,1085,Electronics,P-115,64,45164,213826.77,200488.2,2877157.43,570995.09
27-03-2024,1148,Office Chair,1117,Furniture,P-111,73,85589,416579.96,579528.72,6410945.76,2044404.49
26-05-2020,3129,Perfume,1099,Cosmetics,P-112,7,1889,2553.89,799.98,11469.09,3768.21
07-09-2020,8294,Dining Table,1190,Furniture,P-103,77,27295,310426.09,72193.28,1863482.19,588987.79
04-12-2019,8115,Smartphone,1175,Electronics,P-114,22,26103,60175.78,28864.27,542954.49,112333.46
23-08-2020,9618,Smartwatch,1193,Electronics,P-115,92,36839,603540.17,74352.18,2860000.01,283408.25
04-02-2021,5569,Dining Table,1197,Furniture,P-103,91,34024,471135.46,146537.34,2771585.88,538225.53
11-09-2020,8071,Perfume,1057,Cosmetics,P-112,75,293,1598.28,477.94,20854.66,7564.07
15-07-2020,2968,Mascara,1143,Cosmetics,P-109,34,2348,12177.39,6167.49,73822.1,9245.58
28-12-2023,1434,Tennis Racket,1036,Sports,P-118,14,5087,10888.78,2938.21,63267.43,16975.16
26-03-2020,5301,Dining Table,1136,Furniture,P-103,37,55796,188429.94,196745.51,2072767.57,834893.7
29-04-2022,3130,Basketball,1091,Sports,P-101,29,4583,10558.55,8028.01,130376.46,37133.75
27-12-2023,4630,Bed,1132,Furniture,P-102,86,46028,405476.66,302530.17,3855461.51,1313451.28
12-11-2022,4054,Perfume,1059,Cosmetics,P-112,17,907,1783.69,1096.63,14731.94,5745.22
10-10-2021,9358,Mascara,1183,Cosmetics,P-109,37,1339,7282.64,4550.55,46810.91,19232.05
13-12-2022,6065,Wardrobe,1068,Furniture,P-119,50,24144,134200.98,83697.13,1156696.15,448532.97
07-12-2021,2642,Football,1073,Sports,P-104,95,6205,37842.55,45398.21,597030.66,254996.51
06-04-2023,2722,Mascara,1113,Cosmetics,P-109,29,2256,9741.86,3406.52,59088.66,22970.95
18-07-2022,3784,Yoga Mat,1120,Sports,P-120,54,7149,29977.52,18153.2,374221.68,83905.19
07-06-2021,2677,Smartphone,1075,Electronics,P-114,42,7357,40159.17,9918.22,278753.05,30099.26
05-05-2022,6600,Basketball,1061,Sports,P-101,60,10818,47305.67,16179,617953.33,67999.78
21-03-2023,4335,Basketball,1176,Sports,P-101,20,2745,5742.62,4020.06,53177.44,20417.85
10-08-2020,1252,Tennis Racket,1120,Sports,P-118,62,7533,47872.29,43419.61,462593.32,155670.72
07-05-2024,7453,Bed,1100,Furniture,P-102,23,44433,52940.03,61834.34,1030853.31,140478.87
21-05-2020,1361,Tablet,1138,Electronics,P-117,83,15692,174314.03,107422.93,1235544.9,253971.68
02-06-2021,1926,Headphones,1013,Electronics,P-106,11,13672,16245.48,7350.77,141497.29,33487.83
17-02-2021,5830,Tablet,1181,Electronics,P-117,39,28785,148209.24,56814.46,1031220.22,164123.39
27-09-2020,8450,Bed,1035,Furniture,P-102,73,34008,373243.03,78188.15,2187529.12,786136.69
21-07-2024,6221,Office Chair,1024,Furniture,P-111,94,48050,480946.85,384290.32,4420043.47,1642747.1
18-12-2023,2983,Headphones,1080,Electronics,P-106,16,38465,83154.54,51467.13,583752.59,248276.74
15-04-2020,4006,Headphones,1027,Electronics,P-106,55,40412,272710.01,104730.35,2054680.34,753184.85
11-06-2020,3406,Perfume,1113,Cosmetics,P-112,76,753,5716.97,4417.73,55928.76,22708.96
05-05-2024,6024,Football,1128,Sports,P-104,52,14033,44330.21,34701.34,720087.13,238025.41
03-03-2023,2696,Laptop,1111,Electronics,P-108,80,28701,340017.24,182433.26,2138496.02,775853.23
05-06-2020,5093,Dining Table,1169,Furniture,P-103,87,50574,571113.01,416623.41,4245448.4,1292768.05
11-08-2020,9232,Running Shoes,1183,Sports,P-113,81,5527,65754.71,37996.72,419929.01,123472.11
22-08-2022,3386,Bed,1124,Furniture,P-102,66,86250,766992.17,300265.12,5225772.95,1071802.39
27-05-2021,8040,Running Shoes,1174,Sports,P-113,2,12988,1356.9,1557.09,26176.19,6317.32
23-06-2020,9399,Headphones,1144,Electronics,P-106,79,45404,390044.13,141470.63,3338342.5,702268.33
28-03-2020,1385,Headphones,1164,Electronics,P-106,5,19866,8458.43,7341.65,98213.22,39744.74
27-07-2023,8024,Mascara,1100,Cosmetics,P-109,24,4147,12816.52,5998.16,92709.64,27109.4
13-08-2020,2672,Bed,1027,Furniture,P-102,83,93847,1356075.2,776477.87,7209703.67,3203984.34
14-09-2021,3411,Bed,1020,Furniture,P-102,7,55264,49388.39,14645.87,352105.48,132469.95
14-11-2020,2805,Headphones,1170,Electronics,P-106,84,29519,319704.94,174493.15,2334384.21,923501.79
13-03-2021,1055,Foundation,1109,Cosmetics,P-105,1,3909,563.09,163.69,3509.6,567.61
02-10-2020,1757,Tablet,1099,Electronics,P-117,95,43210,756371.4,357645.14,3706223.74,714645.41
30-07-2021,7749,Foundation,1051,Cosmetics,P-105,6,817,255.88,298.31,4944.43,472.57
25-09-2019,3505,Dining Table,1112,Furniture,P-103,29,21334,89972.4,55727.78,584441.38,219685.88
28-07-2024,3870,Headphones,1124,Electronics,P-106,93,35903,480688.78,309131.98,3167422.2,614526.36
26-09-2019,2312,Yoga Mat,1040,Sports,P-120,3,7467,1903.05,744.5,21242.45,9083.6
06-05-2021,1568,Bed,1083,Furniture,P-102,64,13048,143043.41,50779.47,742808.06,212645.57
31-03-2024,1901,Running Shoes,1194,Sports,P-113,94,4749,59227.85,33915.02,421093.17,155607.97
29-06-2020,8259,Smartphone,1075,Electronics,P-114,78,22928,241497.63,150070.11,1696956.48,765717.21
27-11-2022,3254,Office Chair,1193,Furniture,P-111,4,98449,70070.99,38720.3,362445.31,108196.79
14-03-2022,3178,Basketball,1093,Sports,P-101,29,5509,10879.73,14341.2,163222.47,54176.22
15-03-2021,5576,Basketball,1028,Sports,P-101,84,8680,120510.5,35885.51,644495.01,64992.47
22-11-2023,7686,Mascara,1088,Cosmetics,P-109,48,2303,15432.64,5447.81,100559.17,32937.18
26-08-2021,8551,Tablet,1163,Electronics,P-117,62,46033,481707.22,153685.71,2526024.49,887845.89
20-01-2021,5464,Smartwatch,1118,Electronics,P-115,69,39443,431791.38,142192.1,2431967.72,861565.14
30-10-2021,9010,Tablet,1011,Electronics,P-117,52,12404,82870.85,39107.75,601244.9,238817.63
28-04-2024,2748,Foundation,1163,Cosmetics,P-105,16,2206,4873.95,979.37,31401.42,9813.13
24-12-2021,5175,Dining Table,1199,Furniture,P-103,39,18724,55344.42,64564.22,739455.8,105598.25
20-04-2020,3760,Mascara,1138,Cosmetics,P-109,52,3750,18970.23,11016.86,187046.63,62422.06
03-04-2023,7084,Mascara,1057,Cosmetics,P-109,21,2127,5776.47,1128.72,40019.25,4148
02-02-2023,2076,Headphones,1061,Electronics,P-106,76,39460,574105.38,156963,2581817.62,1111122.92
16-06-2022,1072,Tennis Racket,1086,Sports,P-118,46,4745,43038.85,14333.27,189564.42,30422.24
23-03-2022,6089,Foundation,1097,Cosmetics,P-105,77,731,11220.59,3934.23,49000.64,15113.59
31-01-2024,9059,Football,1142,Sports,P-104,19,2919,6041.37,4093.64,53513.27,12563.8
06-10-2020,9974,Sofa ,1120,Furniture,P-116,74,4342,33144.52,19244.91,307408.39,31846.78
07-01-2023,2259,Smartwatch,1199,Electronics,P-115,64,49397,544659.57,159800.82,2776549.25,662134.59
29-07-2021,1351,Laptop,1139,Electronics,P-108,25,12313,24215.21,24496.62,308106.41,72454.2
09-09-2021,7815,Foundation,1054,Cosmetics,P-105,44,2914,15192.33,9963.32,122986.99,50003.63
20-01-2020,3466,Bed,1198,Furniture,P-102,75,75368,867224.76,350192.63,5135567.87,1510731.83
27-08-2019,8873,Laptop,1051,Electronics,P-108,36,45277,167161.05,141547.93,1604358.88,518507.98
31-10-2023,1265,Football,1000,Sports,P-104,8,6442,10061.52,1658.43,43132.91,17319.81
24-09-2019,5999,Yoga Mat,1000,Sports,P-120,77,9491,102819.7,19117.88,647105.18,182388.02
09-11-2022,5893,Bed,1025,Furniture,P-102,19,12392,14948.34,8621.89,229121.55,94810.9
05-04-2022,8646,Bed,1013,Furniture,P-102,57,61211,260030.65,172044.38,3401040.73,1266710.3
24-07-2020,4299,Yoga Mat,1071,Sports,P-120,91,10833,90845.46,50520.45,945477.99,441669.28
10-04-2021,9746,Bed,1122,Furniture,P-102,56,8522,41965.58,17656.93,452923.35,161509.84
08-09-2023,8656,Headphones,1148,Electronics,P-106,45,15937,114446.18,15742.3,618461.12,221172.88
22-05-2024,5691,Foundation,1183,Cosmetics,P-105,69,4903,22959.83,24517.57,339864.74,111630.91
15-02-2024,7851,Headphones,1167,Electronics,P-106,87,36593,481620.02,262645.98,2964616.96,953196.01
22-05-2023,9551,Lipstick,1075,Cosmetics,P-107,92,1478,14138.23,12941.21,134778.98,47223.12
22-11-2022,8979,Running Shoes,1012,Sports,P-113,80,6433,38077.09,44182.18,520745.09,100640.1
14-10-2022,4287,Headphones,1098,Electronics,P-106,93,12860,137560.06,49528.73,1107948.67,224002.45
02-05-2023,4078,Tennis Racket,1170,Sports,P-118,56,11203,84628.72,18436.58,561175.86,242788.03
05-03-2021,4309,Mascara,1101,Cosmetics,P-109,21,1412,4604.01,1715.41,26763.4,6533.07
20-07-2021,1871,Foundation,1068,Cosmetics,P-105,59,644,2610.34,2087.5,37473.16,16107.67
13-09-2023,1876,Sofa ,1013,Furniture,P-116,20,86801,200509.58,116001.35,1651511.77,256262.3
30-06-2023,8046,Sofa ,1149,Furniture,P-116,36,34793,117214.69,32295.8,1167629.11,167173.94
17-06-2024,7289,Foundation,1099,Cosmetics,P-105,8,928,1377.82,326.8,6372.98,2503.44
11-07-2021,3190,Basketball,1107,Sports,P-101,88,2722,47624.65,13130.27,205041.62,83558.34
10-02-2020,3555,Smartwatch,1035,Electronics,P-115,49,22637,149966.59,106151.83,1065398.24,300026.07
13-09-2019,3161,Lipstick,1009,Cosmetics,P-107,12,1867,3617.47,1032.69,19819.22,2473.81
15-04-2020,2645,Perfume,1075,Cosmetics,P-112,60,3054,34767.81,7111.93,155584.12,22992.95
14-05-2022,4514,Football,1031,Sports,P-104,55,14414,103237.68,70567.89,760100.21,147281.47
08-03-2024,2735,Perfume,1005,Cosmetics,P-112,89,3016,38183.67,9069.54,239309.87,48867.15
22-01-2024,8877,Bed,1152,Furniture,P-102,60,88786,871395.8,219387.15,4675151.35,932849.63
17-02-2024,7392,Moisturizer,1018,Cosmetics,P-110,52,4409,14161.73,7724.38,222830.65,52039.76
24-05-2022,6143,Bed,1165,Furniture,P-102,100,58294,475154.68,469840.89,5824086.21,1355773.21
21-10-2023,1238,Tennis Racket,1154,Sports,P-118,56,6610,24934.91,28413.4,373638.49,74787.36
12-11-2020,4420,Perfume,1047,Cosmetics,P-112,30,434,2446.26,499.32,11073.06,2050.25
27-04-2022,8156,Moisturizer,1016,Cosmetics,P-110,44,4359,20840.2,9975.63,180931.43,26533.05
13-08-2021,9553,Headphones,1041,Electronics,P-106,72,9094,40899.72,35809.44,649677.72,235680
06-04-2022,2088,Headphones,1155,Electronics,P-106,30,22984,59196.32,43461.65,673785.33,280406.21
09-02-2021,6166,Tennis Racket,1029,Sports,P-118,25,12188,45705.82,21283.1,280277.28,51676.24
27-06-2020,1969,Tennis Racket,1158,Sports,P-118,62,3257,37272.52,20137.85,184799.33,47865.6
17-03-2021,7760,Smartwatch,1024,Electronics,P-115,26,49032,156330.51,97448.58,1215950.07,245177.31
15-12-2019,4533,Football,1139,Sports,P-104,74,6716,34559.2,21216.32,483641.12,186046.9
27-08-2023,9103,Dining Table,1102,Furniture,P-103,52,89431,811904.48,324978.52,4163486.04,1489437.95
11-11-2023,1478,Mascara,1101,Cosmetics,P-109,74,2704,14943.56,4526.44,189678.88,57711.82
02-04-2022,4629,Running Shoes,1033,Sports,P-113,42,10879,35165.66,41074.7,462827.04,161253.37
10-03-2022,2149,Bed,1142,Furniture,P-102,49,65341,326961.67,121063.98,2995811.31,943824.33
12-08-2022,9022,Sofa ,1023,Furniture,P-116,12,74119,154054.94,34653.57,770026.63,270298.38
11-05-2021,4357,Office Chair,1176,Furniture,P-111,9,14448,15899.53,4049.81,118182.28,12504.71
12-10-2023,5238,Foundation,1038,Cosmetics,P-105,97,1983,32093.99,6182.5,166439.51,60527.12
09-08-2020,2017,Mascara,1009,Cosmetics,P-109,92,2702,15625.93,17367.54,250325.61,72206.09
12-09-2019,3033,Office Chair,1132,Furniture,P-111,68,87437,404373.72,362592.55,5903934.83,1513285.98
18-10-2022,9830,Tablet,1091,Electronics,P-117,32,8965,55524.75,18916.6,250271.85,66114.05
07-11-2022,1336,Lipstick,1192,Cosmetics,P-107,58,3706,13362.11,19096.08,220681.97,35527.17
02-09-2019,5713,Football,1165,Sports,P-104,31,8568,51529.72,12072.99,226151.27,80322.35
22-04-2021,6842,Dining Table,1105,Furniture,P-103,60,69545,624351,177425.85,3725774.85,1166004.81
09-12-2021,8627,Running Shoes,1188,Sports,P-113,78,13061,144561.65,25729.4,899925.75,236136.31
01-05-2024,8332,Lipstick,1163,Cosmetics,P-107,77,3685,55026.24,18200.75,246919.51,86202.33
06-02-2022,9095,Foundation,1112,Cosmetics,P-105,32,4672,22120.88,8952.88,136336,15577.92
16-10-2019,3838,Smartphone,1192,Electronics,P-114,27,13629,26840.13,19825.59,360968.46,140597.17
28-09-2022,7831,Moisturizer,1029,Cosmetics,P-110,20,1557,3791.69,2332.07,29680.38,10202.13
16-11-2021,3787,Basketball,1187,Sports,P-101,35,6561,22832.89,11595.58,218397.69,32825.9
04-06-2023,6735,Perfume,1115,Cosmetics,P-112,15,1727,4289.14,1253.19,22869.05,5339.3
11-03-2024,8557,Mascara,1164,Cosmetics,P-109,30,2033,6006.44,3047.88,58031.44,8243.41
06-10-2019,6803,Office Chair,1035,Furniture,P-111,57,3851,40464.83,10755.61,189797.78,51970.86
17-04-2020,5747,Mascara,1063,Cosmetics,P-109,72,2879,15276.3,20603.63,212615.33,62691.19
15-09-2023,6547,Football,1071,Sports,P-104,42,13554,49701.7,26539.11,546105.41,170079.89
21-02-2022,3728,Smartwatch,1145,Electronics,P-115,45,26760,165590.51,111631.5,1150240.99,443942.3
13-12-2022,8704,Headphones,1047,Electronics,P-106,8,21901,29975.01,15664.25,160897.24,15089.45
27-01-2024,6648,Office Chair,1035,Furniture,P-111,56,71258,714157.78,343125.52,3619415.74,1193929.33
06-10-2023,7756,Bed,1125,Furniture,P-102,71,66429,363185.77,254406.36,4607679.59,1339879.77
29-10-2020,3812,Wardrobe,1181,Furniture,P-119,25,48003,119706.66,48486.04,1128854.38,308995.64
01-03-2023,9773,Tennis Racket,1070,Sports,P-118,93,8192,50927.76,40502.33,751430.57,336848.15
16-09-2021,2121,Perfume,1101,Cosmetics,P-112,41,4682,36976.87,12698.74,167683.87,49784.1
25-01-2024,2827,Yoga Mat,1181,Sports,P-120,35,12037,59537,17389.14,379147.14,85418.69
14-07-2020,4224,Perfume,1002,Cosmetics,P-112,56,3100,22911.64,14003.46,164691.82,43252.43
11-03-2024,4229,Bed,1169,Furniture,P-102,98,97202,1679730.41,718544.55,8564610.14,1130893.86
14-05-2023,1194,Mascara,1066,Cosmetics,P-109,6,4939,4492.07,1923.18,27065.11,7069.37
14-04-2020,9454,Perfume,1073,Cosmetics,P-112,97,3712,55771.43,23861.87,328154.44,102097.46
02-08-2023,7456,Tablet,1083,Electronics,P-117,99,19011,357463.36,43221.49,1567847.13,584533.17
27-05-2021,4448,Basketball,1156,Sports,P-101,70,5774,59365.1,36983.07,381797.97,35966.79
28-06-2024,6343,Smartphone,1074,Electronics,P-114,22,33718,125093.76,73830.74,690532.98,284422.92
26-01-2020,5279,Mascara,1070,Cosmetics,P-109,2,2632,786.65,492.69,4970.04,529.2
21-05-2020,5777,Moisturizer,1031,Cosmetics,P-110,73,1495,15676.91,7012.64,100470.73,16043.29
21-04-2023,8319,Smartwatch,1057,Electronics,P-115,50,28590,158975.02,73576.15,1344101.13,333269.34
30-03-2022,8060,Wardrobe,1014,Furniture,P-119,42,94051,320755.88,257743.63,3887129.75,1424210.59
17-02-2024,4363,Office Chair,1068,Furniture,P-111,14,67581,145215.14,73394.44,874313.3,209529.08
19-11-2023,7262,Foundation,1036,Cosmetics,P-105,7,299,163.58,105.52,2034.94,331.44
05-02-2024,8173,Lipstick,1055,Cosmetics,P-107,13,4305,4373.68,2159.53,53750.85,24226.62
28-02-2024,3807,Headphones,1020,Electronics,P-106,42,20792,68772.25,25478.32,829970.07,379296.14
20-11-2021,1809,Tablet,1042,Electronics,P-117,79,22849,131647.78,48440.8,1721864.02,424135.93
20-05-2021,3937,Sofa ,1134,Furniture,P-116,17,82591,172259.31,73914.74,1305702.43,393982.21
08-12-2023,5131,Yoga Mat,1140,Sports,P-120,72,9688,92591.38,24687.66,629632.28,236711.64
09-08-2022,7774,Laptop,1155,Electronics,P-108,10,23785,45035.56,19323.89,212138.33,53457.42
20-06-2022,9581,Foundation,1143,Cosmetics,P-105,19,4041,5405.01,5880.68,77254.67,14758.29
25-12-2023,6720,Bed,1029,Furniture,P-102,10,15069,19529.87,6704.53,137864.66,47063.33
14-09-2019,1564,Smartwatch,1127,Electronics,P-115,4,23372,11559.77,9090.04,91018.27,40897.06
30-01-2024,4313,Dining Table,1165,Furniture,P-103,58,95347,817097.41,461089.41,5174118,1037951.07
21-07-2024,6251,Tennis Racket,1183,Sports,P-118,8,5795,8673.67,3250.88,40937.21,14233.75
16-02-2023,5602,Office Chair,1089,Furniture,P-111,51,68627,354313.95,336081.85,3481744.9,1561164.58
09-02-2021,9673,Yoga Mat,1158,Sports,P-120,77,13748,163052.88,95433.75,990976.87,297024.76
13-05-2022,4156,Smartwatch,1006,Electronics,P-115,34,39635,80033.63,117457.81,1385014.18,416497.86
03-02-2021,5364,Tennis Racket,1134,Sports,P-118,44,8683,64873.55,29959.82,347138.27,147579.23
06-03-2020,4730,Moisturizer,1179,Cosmetics,P-110,98,2562,49658.26,11738.75,213156.49,32071.83
29-08-2022,8548,Basketball,1072,Sports,P-101,97,2827,32575.19,24336.76,265980.57,31992.59
24-04-2023,9699,Tablet,1143,Electronics,P-117,42,27511,218242.96,24341.82,961560.86,251463.5
27-04-2020,6062,Tablet,1099,Electronics,P-117,99,19848,380997.72,161903.31,1745857.59,329269.92
27-07-2024,5377,Wardrobe,1046,Furniture,P-119,100,52246,610689.11,398921.52,5012832.41,1094827.08
25-02-2024,4516,Office Chair,1101,Furniture,P-111,56,71472,585625.41,296674.25,3713480.84,1695787.94
20-02-2021,5739,Dining Table,1017,Furniture,P-103,30,40528,184038.48,43717.74,1075519.26,417239.39
16-06-2024,3822,Bed,1137,Furniture,P-102,59,89568,968578.16,411110.21,4727044.05,1821298.99
01-05-2022,4739,Football,1196,Sports,P-104,10,8663,13308.32,2939.86,76261.54,13646.61
24-09-2021,4517,Headphones,1032,Electronics,P-106,15,39449,83847.66,14962.73,522850.07,143875.92
27-11-2020,6941,Perfume,1100,Cosmetics,P-112,72,3709,39903.6,23568.76,250713.16,82733.81
20-08-2024,6469,Office Chair,1102,Furniture,P-111,10,83238,89282.72,20838.06,763935.34,323466.65
15-06-2022,5205,Running Shoes,1144,Sports,P-113,42,2859,11421.42,9321.7,117978.28,38274.68
26-03-2020,3371,Moisturizer,1174,Cosmetics,P-110,95,1577,22119,7685.94,135381.94,24335.27
30-04-2021,7478,Tennis Racket,1193,Sports,P-118,13,13201,11236.78,15303.19,175679.41,75834.26
08-01-2023,8475,Wardrobe,1002,Furniture,P-119,47,73335,281022.24,269696.01,3435418.77,470217.84
15-02-2023,1974,Football,1118,Sports,P-104,56,1182,10620.94,5397.1,60968.16,10578.65
26-11-2019,1382,Lipstick,1000,Cosmetics,P-107,24,991,4084.27,2053.86,21753.59,2326.38
10-06-2020,3969,Perfume,1076,Cosmetics,P-112,11,305,657.48,289.2,2986.72,1121.07
30-03-2024,2534,Basketball,1044,Sports,P-101,39,2456,16816.6,7571.36,86538.76,22638.27
04-08-2024,6733,Perfume,1018,Cosmetics,P-112,91,3478,62081.85,22148.84,276564.99,82877.33
31-05-2023,7457,Lipstick,1121,Cosmetics,P-107,9,3985,5626.9,795.44,31033.54,4957.76
20-05-2020,9035,Office Chair,1081,Furniture,P-111,45,67719,549116.84,189542.25,2687780.41,912954.19
10-10-2020,1014,Bed,1165,Furniture,P-102,70,62282,471237.72,262305.46,4150807.74,1451055.53
02-02-2022,5885,Lipstick,1031,Cosmetics,P-107,65,2051,21628.5,8303.33,119989.83,44672.11
06-05-2022,9305,Running Shoes,1198,Sports,P-113,75,3838,43913.54,22222.87,266159.33,73062.04
19-11-2022,4026,Football,1112,Sports,P-104,34,568,3622.73,1888.64,17577.91,5714.26
14-06-2024,2531,Laptop,1036,Electronics,P-108,84,27074,407089.12,144803.53,2011930.41,861799.07
25-01-2024,6529,Headphones,1011,Electronics,P-106,64,43870,243505.2,153709.24,2717884.04,545286.6
31-12-2023,7401,Moisturizer,1133,Cosmetics,P-110,20,4636,14203.65,8745.46,87261.81,37355.61
25-02-2020,6816,Lipstick,1191,Cosmetics,P-107,76,1973,21053.99,9858.42,138752.43,46549.98
04-09-2020,3926,Tennis Racket,1013,Sports,P-118,16,7969,16403.2,10536.35,121637.15,48009.68
08-10-2022,4903,Bed,1147,Furniture,P-102,72,72082,287993.82,497732.15,5399642.33,2419557.26
22-12-2022,2188,Mascara,1028,Cosmetics,P-109,69,3672,40866.54,20469.79,232971.25,58001.54
18-08-2020,6341,Tablet,1099,Electronics,P-117,56,24923,146658.84,84139.58,1333168.74,174038.31
02-11-2019,1435,Mascara,1025,Cosmetics,P-109,18,1007,3061.78,697.71,15761.93,4235.4
30-01-2023,7335,Office Chair,1095,Furniture,P-111,79,86347,587856.39,518236.99,6751793.6,1900474.53
11-11-2019,3176,Office Chair,1127,Furniture,P-111,54,88613,260396.32,427539.47,4952245.15,750497.89
27-05-2023,3272,Tablet,1033,Electronics,P-117,91,13244,168343.04,34361.49,1071222.45,258980.84
26-10-2023,3481,Moisturizer,1025,Cosmetics,P-110,94,1158,8415.88,8745.98,109182.1,45569.8
12-04-2020,6917,Sofa ,1104,Furniture,P-116,71,79320,387213.56,561432.23,5805938.67,932250.1
